LotArea,OverallQual,CentralAir,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Fireplaces,GarageCars,totalsf,totalarea,totalbaths,totalporchsf,HouseStyle_1Story,HouseStyle_2Story,SaleType_New,GarageType_Attchd
1.1871900456185691,-0.7986075415950729,1.0,-1.0733440816579602,-0.2161356531087239,-0.3118134048245873,2.1941594733727996,-1.036230959659957,1.2913450043850152,0.7131114875437802,-0.25842266902958694,2.372144487430978,1.0,0.0,0.0,1.0
-0.6840482883574759,-1.5343285738327872,0.0,-2.318942576420706,-0.2161356531087239,-1.5686747200699116,-0.9506567439414022,-1.036230959659957,-2.088375484057469,-2.0126099114866762,-1.5586681960700601,-0.28340101912733734,1.0,0.0,0.0,0.0
-0.27674463578851777,-1.5343285738327872,0.0,0.17225441310478543,-0.2161356531087239,-0.3118134048245873,-0.9506567439414022,-1.036230959659957,-0.9455510337865058,-0.7777674381490037,-1.5586681960700601,0.2995236042635124,0.0,1.0,0.0,0.0
-0.26850871634318957,-0.7986075415950729,1.0,0.17225441310478543,-0.2161356531087239,-0.3118134048245873,-0.9506567439414022,-1.036230959659957,-1.0731688205796246,-0.12434107536772993,-0.9085454325498236,-0.7432637775801189,1.0,0.0,0.0,1.0
0.20037715207833617,1.4085555551180706,1.0,0.17225441310478543,-0.2161356531087239,0.31661725279807484,-0.9506567439414022,0.320581006628194,-1.064565374278965,-0.10833879709553547,-0.25842266902958694,-0.9699566866765604,1.0,0.0,0.0,1.0
0.1073486983436063,-0.7986075415950729,1.0,1.417852907867531,-0.2161356531087239,-0.3118134048245873,0.6217513647156988,0.320581006628194,1.0633536774175332,0.7317808121946737,-0.25842266902958694,-0.9181411645973737,1.0,0.0,0.0,1.0
-0.4989272808249853,2.144276587355785,1.0,-1.0733440816579602,-0.2161356531087239,-0.3118134048245873,0.6217513647156988,0.320581006628194,1.0576180465504268,0.7637853687390627,1.0418228580108864,0.4549701705010723,1.0,0.0,0.0,1.0
0.643806542214302,1.4085555551180706,1.0,1.417852907867531,-0.2161356531087239,1.5734785680433991,0.6217513647156988,1.677392972916345,0.6819342247549534,1.3598702343783065,1.691945621531123,-0.2251085567882524,0.0,1.0,0.0,0.0
0.16481295447350985,-0.7986075415950729,1.0,0.17225441310478543,-0.2161356531087239,-0.3118134048245873,-0.9506567439414022,0.320581006628194,-1.2610107314773613,-0.473724150977309,-0.9085454325498236,1.7892198640401282,1.0,0.0,0.0,1.0
-0.27075487619191546,-0.7986075415950729,1.0,0.17225441310478543,-0.2161356531087239,-0.9402440624472495,0.6217513647156988,0.320581006628194,0.7651008723279972,0.059685124762506384,-0.9085454325498236,-1.1642648944735103,1.0,0.0,0.0,1.0
-0.38493466850214725,-0.7986075415950729,1.0,0.17225441310478543,-0.2161356531087239,-0.9402440624472495,-0.9506567439414022,-1.036230959659957,-0.27018049918471965,-0.580406006125272,-0.25842266902958694,-0.8274640009587971,1.0,0.0,0.0,0.0
-0.7372074047773215,-1.5343285738327872,0.0,-1.0733440816579602,4.357676182530294,-0.3118134048245873,-0.9506567439414022,-2.3930429259481083,-1.1821458070546476,-1.863255314279528,-0.25842266902958694,-1.1642648944735103,1.0,0.0,0.0,0.0
-0.2471701977802938,-0.06288650935735833,1.0,0.17225441310478543,-0.2161356531087239,-0.3118134048245873,0.6217513647156988,0.320581006628194,-0.013511017881705382,-0.18301609569910962,-0.25842266902958694,-0.2704471386075407,1.0,0.0,0.0,1.0
1.2965031582565616,-0.7986075415950729,1.0,-1.0733440816579602,-0.2161356531087239,-0.9402440624472495,2.1941594733727996,-1.036230959659957,0.4568107132210247,0.1717010726678676,-0.25842266902958694,-0.4906631074440839,1.0,0.0,0.0,1.0
-0.14946224436071837,-0.7986075415950729,1.0,-1.0733440816579602,-0.2161356531087239,-0.9402440624472495,-0.9506567439414022,0.320581006628194,-0.3619505930584231,-1.100480049971592,-0.25842266902958694,0.390200767902089,0.0,0.0,0.0,1.0
-0.14571864461284192,-0.7986075415950729,1.0,0.17225441310478543,-0.2161356531087239,-0.9402440624472495,-0.9506567439414022,-1.036230959659957,-0.38345920881007234,-0.8977845251904623,-0.25842266902958694,-0.2251085567882524,1.0,0.0,0.0,0.0
-0.38062952879208933,-0.7986075415950729,1.0,0.17225441310478543,-0.2161356531087239,-0.3118134048245873,-0.9506567439414022,-1.036230959659957,-0.2027868364962187,-0.3323706929062579,-0.25842266902958694,-1.1642648944735103,1.0,0.0,0.0,1.0
-0.43435018517411644,2.144276587355785,1.0,-1.0733440816579602,-0.2161356531087239,-0.3118134048245873,0.6217513647156988,0.320581006628194,0.33206074186145906,1.2731912270705863,1.0418228580108864,0.6363244977782255,1.0,0.0,0.0,1.0
0.5322472697275837,0.6728345228803562,1.0,-2.318942576420706,-0.2161356531087239,-0.3118134048245873,0.6217513647156988,0.320581006628194,2.184669511936847,1.3785395590292,0.3917000944906497,1.484803671824907,0.0,0.0,0.0,1.0
0.20917461148584582,1.4085555551180706,1.0,0.17225441310478543,-0.2161356531087239,0.31661725279807484,-0.9506567439414022,1.677392972916345,-0.4250425325965942,1.017154774715475,-0.25842266902958694,-0.21863161652835406,1.0,0.0,0.0,1.0
-1.0337005048091366,-1.5343285738327872,1.0,-1.0733440816579602,8.931488018169311,0.945047910420737,-0.9506567439414022,-2.3930429259481083,-0.7519734920216626,-0.48172529011340626,-0.25842266902958694,-0.5036169879638805,0.0,1.0,1.0,0.0
-0.41862706623303536,-0.7986075415950729,1.0,0.17225441310478543,-0.2161356531087239,-0.3118134048245873,-0.9506567439414022,-1.036230959659957,-0.37055403935908277,-0.8524447367525779,-0.25842266902958694,-1.1642648944735103,1.0,0.0,0.0,1.0
0.7282247165289161,-0.06288650935735833,1.0,0.17225441310478543,-0.2161356531087239,-0.3118134048245873,-0.9506567439414022,0.320581006628194,-0.46519194866633945,-0.38037752772284134,0.3917000944906497,-0.6784943749811355,0.0,1.0,0.0,1.0
-0.699771407298557,-0.06288650935735833,1.0,0.17225441310478543,-0.2161356531087239,-0.3118134048245873,0.6217513647156988,0.320581006628194,-1.6639387998915904,-0.7430958352259158,-1.5586681960700601,-0.4388475853648973,0.0,0.0,0.0,0.0
-0.2819856754355448,-0.7986075415950729,0.0,-1.0733440816579602,-0.2161356531087239,-0.9402440624472495,-0.9506567439414022,0.320581006628194,-0.4938701030018718,-1.2231641833917497,-0.25842266902958694,-0.4777092269242873,1.0,0.0,0.0,0.0
7.541950617638848,2.144276587355785,1.0,-3.5645410711834518,-0.2161356531087239,-0.9402440624472495,0.6217513647156988,1.677392972916345,2.4026234848868926,1.5132254011535033,0.3917000944906497,4.852812606972039,1.0,0.0,0.0,1.0
-0.5324324985684795,-0.7986075415950729,1.0,0.17225441310478543,-0.2161356531087239,-0.3118134048245873,0.6217513647156988,0.320581006628194,-0.33327243872289075,-1.0738095861846013,-1.5586681960700601,-0.8404178814785938,0.0,0.0,0.0,0.0
0.036781843096135164,-0.06288650935735833,1.0,0.17225441310478543,-0.2161356531087239,0.31661725279807484,0.6217513647156988,0.320581006628194,-0.08807421915408942,0.40106706123598823,-0.25842266902958694,1.4718497913051103,1.0,0.0,0.0,1.0
-1.3726834619793493,1.4085555551180706,1.0,0.17225441310478543,-0.2161356531087239,0.31661725279807484,-0.9506567439414022,0.320581006628194,0.59016413088125,0.2130402915377033,1.691945621531123,-0.41941676458520233,0.0,1.0,0.0,1.0
0.3119364245650545,0.6728345228803562,1.0,0.17225441310478543,-0.2161356531087239,0.31661725279807484,-0.9506567439414022,0.320581006628194,-0.3676862239255295,0.04101580011161284,0.3917000944906497,-0.7108790762806272,0.0,1.0,0.0,1.0
0.6932220588862712,2.8799976195934995,1.0,0.17225441310478543,-0.2161356531087239,2.2019092256660615,0.6217513647156988,1.677392972916345,1.3888507291258252,2.4080194612070436,1.691945621531123,0.31895442504320737,0.0,1.0,1.0,0.0
-0.5200786194004873,-0.7986075415950729,1.0,-1.0733440816579602,-0.2161356531087239,-1.5686747200699116,-0.9506567439414022,-1.036230959659957,-0.8093298006927273,-1.3191778530249163,-1.5586681960700601,0.10521539646656247,1.0,0.0,0.0,0.0
0.5790422665760394,-0.06288650935735833,1.0,0.17225441310478543,-0.2161356531087239,-0.9402440624472495,-0.9506567439414022,0.320581006628194,0.17576480073280792,-0.3110343218766653,0.3917000944906497,-0.8404178814785938,1.0,0.0,1.0,0.0
-0.5200786194004873,-0.7986075415950729,0.0,0.17225441310478543,-0.2161356531087239,-0.3118134048245873,-0.9506567439414022,-1.036230959659957,-1.2409360234424887,-1.2111624746876037,-1.5586681960700601,-0.2315854970481507,0.0,0.0,0.0,0.0
-0.6619610498450048,1.4085555551180706,1.0,-1.0733440816579602,-0.2161356531087239,-0.3118134048245873,0.6217513647156988,0.320581006628194,-0.8351401395947063,0.254379510407539,-0.25842266902958694,-0.06966199055069246,1.0,0.0,0.0,1.0
0.06017934152036299,0.6728345228803562,1.0,0.17225441310478543,-0.2161356531087239,1.5734785680433991,-0.9506567439414022,0.320581006628194,-0.3820253010932957,-0.3510400175571515,-0.25842266902958694,-0.6007710918623556,0.0,1.0,0.0,0.0
-0.11296214681892296,0.6728345228803562,1.0,0.17225441310478543,-0.2161356531087239,0.945047910420737,-0.9506567439414022,0.320581006628194,1.1422186018402471,0.722446149869227,1.691945621531123,2.7996225445842677,0.0,1.0,0.0,1.0
-0.07253126954185726,1.4085555551180706,1.0,1.417852907867531,-0.2161356531087239,1.5734785680433991,0.6217513647156988,1.677392972916345,0.7120462868072623,1.4225458242777347,0.3917000944906497,1.057325614671617,0.0,1.0,0.0,0.0
1.8571072205010606,0.6728345228803562,1.0,0.17225441310478543,-0.2161356531087239,0.31661725279807484,0.6217513647156988,0.320581006628194,1.6383506718449563,2.1399813001477863,1.0418228580108864,0.7852941237558871,1.0,0.0,0.0,1.0
0.12850003691910827,0.6728345228803562,1.0,0.17225441310478543,-0.2161356531087239,0.31661725279807484,-0.9506567439414022,0.320581006628194,0.739290533426018,0.5104159627626503,1.0418228580108864,-0.043754229511099134,1.0,0.0,0.0,1.0
-1.0052491467252755,-1.5343285738327872,1.0,-1.0733440816579602,-0.2161356531087239,-1.5686747200699116,-0.9506567439414022,-1.036230959659957,-1.762878432349177,-1.4071903835219859,-1.5586681960700601,-1.1642648944735103,1.0,0.0,0.0,1.0
1.0509230147958664,0.6728345228803562,1.0,0.17225441310478543,-0.2161356531087239,0.31661725279807484,0.6217513647156988,0.320581006628194,1.3099858047031112,1.3892077445439963,-0.25842266902958694,-0.2898779593872357,0.0,0.0,0.0,1.0
0.6874194792770627,0.6728345228803562,1.0,0.17225441310478543,-0.2161356531087239,0.945047910420737,2.1941594733727996,0.320581006628194,3.049315865153147,2.5293700714378518,1.0418228580108864,0.7788171834959888,1.0,0.0,0.0,1.0
-0.445393804430352,-1.5343285738327872,1.0,-1.0733440816579602,-0.2161356531087239,-1.5686747200699116,-0.9506567439414022,0.320581006628194,-0.8121976161262805,-1.1458198384094764,-0.25842266902958694,-1.1642648944735103,1.0,0.0,0.0,0.0
0.030417723524745196,0.6728345228803562,1.0,0.17225441310478543,-0.2161356531087239,0.31661725279807484,0.6217513647156988,0.320581006628194,-0.37055403935908277,0.001010104431126689,0.3917000944906497,1.329357105587347,0.0,1.0,0.0,1.0
0.04146134278098073,-0.7986075415950729,1.0,0.17225441310478543,-0.2161356531087239,-0.3118134048245873,-0.9506567439414022,0.320581006628194,-0.298858653520252,-0.5030616611429989,-0.25842266902958694,-1.1642648944735103,1.0,0.0,0.0,1.0
-0.7840024016257772,-2.270049606070502,0.0,0.17225441310478543,4.357676182530294,0.945047910420737,-0.9506567439414022,-1.036230959659957,-0.5325856113548404,-0.13900983045057486,-0.25842266902958694,0.14407703802595245,0.0,1.0,0.0,0.0
-1.5690352687554694,-1.5343285738327872,1.0,-1.0733440816579602,-0.2161356531087239,-0.9402440624472495,-0.9506567439414022,-1.036230959659957,-0.7548413074552158,-1.4658654038533656,-0.25842266902958694,0.2671389029640207,0.0,0.0,0.0,0.0
-0.28142413547336337,-1.5343285738327872,1.0,-1.0733440816579602,-0.2161356531087239,-1.5686747200699116,-0.9506567439414022,-1.036230959659957,-1.1419963909849022,-0.8604458758886752,-1.5586681960700601,-1.1642648944735103,1.0,0.0,0.0,0.0
-0.2514753374903517,-0.7986075415950729,1.0,-1.0733440816579602,-0.2161356531087239,-0.3118134048245873,-0.9506567439414022,-1.036230959659957,-0.4508528714985733,-0.7897691468531496,-0.25842266902958694,-1.1642648944735103,0.0,0.0,0.0,0.0
0.14965137549461022,-1.5343285738327872,0.0,1.417852907867531,4.357676182530294,0.945047910420737,-0.9506567439414022,-2.3930429259481083,-0.298858653520252,1.3158639691297715,-0.25842266902958694,-1.1642648944735103,1.0,0.0,0.0,0.0
0.08638453975549817,-0.7986075415950729,1.0,-1.0733440816579602,-0.2161356531087239,-0.9402440624472495,-0.9506567439414022,0.320581006628194,-1.0703010051460715,-1.1724903021964672,-0.9085454325498236,0.14407703802595245,0.0,1.0,0.0,0.0
0.5655653074836842,-0.06288650935735833,1.0,1.417852907867531,-0.2161356531087239,0.945047910420737,0.6217513647156988,-1.036230959659957,0.8798134896701264,0.6517694208337015,0.3917000944906497,0.9342637497335488,0.0,1.0,0.0,1.0
-1.0254645853638085,-0.06288650935735833,1.0,-1.0733440816579602,-0.2161356531087239,-0.9402440624472495,-0.9506567439414022,0.320581006628194,0.8052502883977424,0.033014660975515614,1.0418228580108864,0.12464621724625746,1.0,0.0,0.0,1.0
0.04258442270534367,1.4085555551180706,1.0,0.17225441310478543,-0.2161356531087239,-0.3118134048245873,0.6217513647156988,1.677392972916345,-0.5454907808058299,0.7691194614964608,-0.25842266902958694,0.409631588681784,1.0,0.0,0.0,1.0
-0.2033700807301393,-0.7986075415950729,1.0,0.17225441310478543,-0.2161356531087239,-0.3118134048245873,-0.9506567439414022,0.320581006628194,-1.306895778414213,-0.5590696350956794,-0.9085454325498236,-0.6849713152410338,1.0,0.0,0.0,0.0
-0.2711292361667031,0.6728345228803562,1.0,0.17225441310478543,-0.2161356531087239,0.31661725279807484,0.6217513647156988,0.320581006628194,-0.7204275222525771,-0.921787942598754,0.3917000944906497,0.07930763542696916,0.0,0.0,0.0,0.0
1.1381488889213878,1.4085555551180706,1.0,1.417852907867531,-0.2161356531087239,1.5734785680433991,0.6217513647156988,0.320581006628194,0.6317474546677718,1.5412293881298436,0.3917000944906497,0.18941561984524077,0.0,1.0,0.0,1.0
0.3617263012118113,-0.06288650935735833,1.0,0.17225441310478543,-0.2161356531087239,-0.3118134048245873,0.6217513647156988,0.320581006628194,-0.5971114586097881,-0.40704799150983206,0.3917000944906497,-0.2704471386075407,0.0,1.0,0.0,0.0
-1.128226398443017,-0.06288650935735833,1.0,-1.0733440816579602,-0.2161356531087239,-1.5686747200699116,-0.9506567439414022,0.320581006628194,-1.0789044514467312,-0.9511254527644438,0.3917000944906497,0.35133912634269904,0.0,1.0,1.0,0.0
-0.28236003541033244,-2.270049606070502,0.0,-1.0733440816579602,-0.2161356531087239,-0.3118134048245873,-0.9506567439414022,-2.3930429259481083,-1.381458979686597,-0.013658650651718235,-1.5586681960700601,-0.15386221392937074,0.0,0.0,0.0,0.0
-0.3572320303678615,-1.5343285738327872,1.0,0.17225441310478543,-0.2161356531087239,-0.9402440624472495,-0.9506567439414022,-2.3930429259481083,-0.5713011197078091,-0.7590981134981102,-0.25842266902958694,-1.1642648944735103,1.0,0.0,0.0,0.0
-0.5200786194004873,-1.5343285738327872,1.0,-1.0733440816579602,-0.2161356531087239,-1.5686747200699116,-0.9506567439414022,0.320581006628194,-1.3427434713336284,-2.0126099114866762,-1.5586681960700601,-0.9764336269364587,1.0,0.0,0.0,0.0
-0.27674463578851777,-0.7986075415950729,1.0,-1.0733440816579602,-0.2161356531087239,-0.3118134048245873,-0.9506567439414022,0.320581006628194,-0.2027868364962187,-0.10567175071683639,-1.5586681960700601,-1.1642648944735103,1.0,0.0,0.0,1.0
0.6329501029454603,-0.7986075415950729,1.0,-1.0733440816579602,-0.2161356531087239,-0.9402440624472495,-0.9506567439414022,0.320581006628194,-0.42934425574692403,-0.9457913600070457,-0.25842266902958694,-0.8792795230379837,1.0,0.0,0.0,0.0
-0.5200786194004873,-0.06288650935735833,0.0,1.417852907867531,4.357676182530294,1.5734785680433991,0.6217513647156988,0.320581006628194,1.9509425541022587,1.274524750259936,0.3917000944906497,-0.5230478087435756,0.0,0.0,0.0,0.0
-0.12007498633988822,-0.06288650935735833,1.0,0.17225441310478543,-0.2161356531087239,0.31661725279807484,-0.9506567439414022,0.320581006628194,0.6561238858529743,0.081021495792099,1.691945621531123,-0.11500057236998076,0.0,1.0,0.0,1.0
-0.039961951735332124,-0.06288650935735833,1.0,0.17225441310478543,-0.2161356531087239,-0.3118134048245873,0.6217513647156988,0.320581006628194,-0.28165176091893257,-0.5323991713086887,0.3917000944906497,0.7464324821964972,0.0,1.0,0.0,0.0
0.053440861974185384,0.6728345228803562,1.0,0.17225441310478543,-0.2161356531087239,-0.3118134048245873,-0.9506567439414022,0.320581006628194,1.109238724354385,0.8357956209639378,-0.25842266902958694,0.04692293412747749,1.0,0.0,0.0,1.0
0.17641811369192686,-1.5343285738327872,1.0,0.17225441310478543,-0.2161356531087239,-0.3118134048245873,-0.9506567439414022,-1.036230959659957,-0.7118240759519174,-0.8391095048590825,-0.25842266902958694,-0.38703206328571066,1.0,0.0,0.0,1.0
0.12101283742335536,-0.7986075415950729,0.0,-1.0733440816579602,-0.2161356531087239,-0.9402440624472495,-0.9506567439414022,-1.036230959659957,-1.4818325198609603,-1.6752285445812432,-1.5586681960700601,-0.6655404944613389,1.0,0.0,0.0,0.0
-0.1232570461255832,-1.5343285738327872,1.0,0.17225441310478543,-0.2161356531087239,-0.3118134048245873,-0.9506567439414022,-2.3930429259481083,-0.26157705288405997,-0.4990610915749502,0.3917000944906497,1.115618077010702,1.0,0.0,0.0,0.0
0.11689487770069126,-0.06288650935735833,1.0,0.17225441310478543,-0.2161356531087239,-0.3118134048245873,2.1941594733727996,0.320581006628194,1.1952731873609819,0.8944706412953175,1.0418228580108864,0.3642930068624957,1.0,0.0,0.0,1.0
-0.14459556468847898,-0.06288650935735833,1.0,0.17225441310478543,-0.2161356531087239,0.31661725279807484,0.6217513647156988,0.320581006628194,-0.35047933132421016,-0.10167118114878777,0.3917000944906497,0.37724688738229234,0.0,1.0,0.0,1.0
-0.554145377106163,-0.7986075415950729,1.0,1.417852907867531,4.357676182530294,0.945047910420737,-0.9506567439414022,0.320581006628194,-0.6329591515292036,-1.352515932758655,-0.25842266902958694,-1.1642648944735103,1.0,0.0,0.0,1.0
0.07927170023453291,0.6728345228803562,1.0,0.17225441310478543,-0.2161356531087239,-0.3118134048245873,-0.9506567439414022,1.677392972916345,-1.076036636013178,-0.12967516812512808,-0.25842266902958694,-0.9310950451171705,1.0,0.0,0.0,1.0
-0.4156321864347342,0.6728345228803562,1.0,1.417852907867531,-0.2161356531087239,0.31661725279807484,2.1941594733727996,-1.036230959659957,0.09403206087654083,0.41173524675078454,-0.9085454325498236,0.027492113347782506,0.0,0.0,0.0,0.0
-0.11296214681892296,1.4085555551180706,1.0,0.17225441310478543,-0.2161356531087239,1.5734785680433991,0.6217513647156988,0.320581006628194,0.02233667503771002,0.6611040831591483,0.3917000944906497,0.033969053607680835,0.0,1.0,0.0,1.0
0.15376933521727432,-1.5343285738327872,1.0,-1.0733440816579602,-0.2161356531087239,-0.3118134048245873,-0.9506567439414022,-1.036230959659957,-1.332706117316192,-1.1484868847881755,-1.5586681960700601,-1.1642648944735103,1.0,0.0,0.0,0.0
-0.7446946042730744,-0.7986075415950729,1.0,-1.0733440816579602,-0.2161356531087239,-0.9402440624472495,-0.9506567439414022,-1.036230959659957,-1.311197501564543,-1.2951744356166246,-1.5586681960700601,-1.1642648944735103,1.0,0.0,0.0,0.0
-0.27674463578851777,-0.7986075415950729,0.0,0.17225441310478543,-0.2161356531087239,0.31661725279807484,-0.9506567439414022,-2.3930429259481083,-0.6587694904311826,-0.31903546101276253,-0.25842266902958694,-0.2315854970481507,0.0,0.0,0.0,0.0
0.3317775032287997,-0.06288650935735833,1.0,0.17225441310478543,-0.2161356531087239,0.31661725279807484,0.6217513647156988,0.320581006628194,0.8210232732822852,1.5185594939109015,-0.25842266902958694,-0.374078182765914,1.0,0.0,0.0,1.0
-0.08488514870984956,-0.06288650935735833,1.0,1.417852907867531,-0.2161356531087239,0.31661725279807484,-0.9506567439414022,-1.036230959659957,0.46254634408813117,0.3997335380466387,-0.25842266902958694,0.014538232827985845,0.0,0.0,0.0,1.0
